date,pix_total,pix_cloud_free,pix_veg,pix_valid,pct_cloud_free,pct_veg,pct_valid,pct_stressed,stress_mean,stress_p90,ndvi_mean,ndvi_median,ndvi_std,ndvi_p10,ndvi_p90,ndmi_mean,ndmi_median,ndmi_std,ndmi_p10,ndmi_p90,ndre_mean,ndre_median,ndre_std,ndre_p10,ndre_p90,aoi_id,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,rain_7d_sum,rain_14d_sum,t2m_7d_mean,t2m_14d_mean,tmax_7d_mean,rh2m_7d_mean,ws2m_7d_mean,y_7,y_14
2024-03-31,49280,49159,18293,18293,0.9975446428571428,0.37120535714285713,0.37120535714285713,0.8804460722680807,0.5459701418876648,0.7665122151374817,0.3642190098762512,0.3528441786766052,0.08814224600791931,0.2611960470676422,0.49280092120170593,0.10143867880105972,0.09267035126686096,0.07840324193239212,0.0065729073248803616,0.21319042146205902,0.2523545026779175,0.24240772426128387,0.07665891945362091,0.1625281125307083,0.3624274730682373,india_15,28.01,38.02,17.99,0.0,34.86,2.46,0.0,0.0,28.361428571428572,28.222857142857144,38.082857142857144,32.35857142857143,3.198571428571429,0.5226333141326904,0.5226333141326904
2024-04-10,49280,20105,8514,8514,0.40797483766233766,0.17276785714285714,0.17276785714285714,0.8316889828517735,0.5226333141326904,0.7701575756072998,0.39130258560180664,0.3787694275379181,0.10739026963710785,0.2643459439277649,0.5477460026741028,0.10719439387321472,0.09666143357753754,0.08542948961257935,0.004109757486730814,0.2295820415019989,0.2660401165485382,0.2522493600845337,0.08910264074802399,0.16157256066799164,0.3928924798965454,india_15,29.14,38.23,19.75,0.0,44.24,3.4,0.0,0.01,29.807142857142857,29.36785714285714,38.90428571428571,36.254285714285714,3.3899999999999997,0.5526872277259827,0.5526872277259827
2024-04-20,49280,45710,16559,16559,0.9275568181818182,0.3360186688311688,0.3360186688311688,0.8944380699317591,0.5526872277259827,0.7673473954200745,0.36389777064323425,0.35308557748794556,0.08674883097410202,0.262254923582077,0.4891101121902466,0.09684044867753983,0.08958568423986435,0.07657699286937714,0.00325768138282001,0.20469117164611816,0.2519410252571106,0.24177269637584686,0.07536391168832779,0.1641816943883896,0.35907283425331116,india_15,32.29,38.78,26.13,0.0,35.34,2.61,0.0,0.09,30.95571428571429,30.179285714285715,38.88285714285714,38.98714285714285,2.86,0.5673834681510925,0.5673834681510925
2024-04-30,49280,49280,16539,16539,1.0,0.33561282467532466,0.33561282467532466,0.9403228732087793,0.5673834681510925,0.7537526488304138,0.35553044080734253,0.3462783396244049,0.07375403493642807,0.2652655243873596,0.4619819223880768,0.09433034807443619,0.08856365084648132,0.06482169777154922,0.015268976800143719,0.18504583835601807,0.24256277084350586,0.23449215292930603,0.06462059915065765,0.1654348373413086,0.3348720073699951,india_15,31.18,40.78,21.06,0.0,33.28,2.7,0.0,0.0,30.648571428571426,31.132142857142856,39.339999999999996,35.137142857142855,3.0214285714285714,,
2024-05-30,49280,47226,19198,19198,0.9583198051948052,0.3895698051948052,0.3895698051948052,0.9193666006875716,0.5163847804069519,0.7016315460205078,0.36578887701034546,0.36314016580581665,0.0724739283323288,0.27034950256347656,0.4648520350456238,0.11904767900705338,0.11746183037757874,0.06078541651368141,0.04146062582731247,0.19989603757858276,0.258859246969223,0.25595203042030334,0.061548613011837006,0.18090695142745972,0.34250691533088684,india_15,26.81,32.78,22.09,4.17,73.37,2.95,5.9399999999999995,47.290000000000006,26.212857142857143,26.208571428571428,32.16571428571429,71.73285714285714,3.9785714285714286,,
2024-11-06,49280,21689,8601,8601,0.4401176948051948,0.1745332792207792,0.1745332792207792,0.8935007557260783,0.5197954773902893,0.740470826625824,0.38006141781806946,0.38010549545288086,0.08525552600622177,0.26837122440338135,0.49420711398124695,0.10229605436325073,0.10385233163833618,0.06860306859016418,0.012068476527929306,0.19144894182682037,0.2748360335826874,0.2736179232597351,0.07402916997671127,0.18134282529354095,0.3742689788341522,india_15,22.01,27.82,17.36,0.0,81.61,1.93,7.180000000000001,13.370000000000001,22.66142857142857,22.726428571428567,27.648571428571426,84.27714285714286,1.8171428571428572,,
2024-12-06,49280,49072,21148,21148,0.9957792207792208,0.4291396103896104,0.4291396103896104,0.9503026290902213,0.5670432448387146,0.7781698107719421,0.3544817864894867,0.35362017154693604,0.07897482067346573,0.257479190826416,0.4586567282676697,0.08845368772745132,0.08870013058185577,0.07118284702301025,-0.0024191373959183693,0.17864026129245758,0.24760477244853973,0.2479967623949051,0.07180563360452652,0.15597079694271088,0.3405994176864624,india_15,22.22,28.15,18.29,0.49,82.87,1.4,91.23,93.36,22.15857142857143,21.599285714285713,26.11714285714286,89.06142857142856,3.0957142857142856,,
2024-01-21,49280,49236,19588,19588,0.9991071428571429,0.39748376623376624,0.39748376623376624,0.9652848682867061,0.601559579372406,0.7867872714996338,0.34923508763313293,0.3411303162574768,0.06764113157987595,0.2672559320926666,0.4402214586734772,0.07267379760742188,0.06935965269804001,0.073481984436512,-0.01305439043790102,0.16320158541202545,0.23738986253738403,0.2331981211900711,0.06401320546865463,0.1599058359861374,0.31991124153137207,india_16,24.3,32.88,16.95,0.0,55.99,2.07,0.0,2.88,23.225714285714286,22.767142857142858,31.822857142857142,60.92857142857143,1.9685714285714284,,0.6123029589653015
2024-02-10,49280,49236,17459,17459,0.9991071428571429,0.35428165584415583,0.35428165584415583,0.9540065295835959,0.6123029589653015,0.7977179884910583,0.33743390440940857,0.3251379728317261,0.07433323562145233,0.2590309977531433,0.43756020069122314,0.07101412862539291,0.065159372985363,0.07793845981359482,-0.018427854403853416,0.1671631783246994,0.2296205759048462,0.22296568751335144,0.06710309535264969,0.15178726613521576,0.3157457709312439,india_16,24.8,33.97,17.78,0.0,54.69,3.65,0.0,0.0,24.82857142857143,24.641428571428573,34.931428571428576,50.52428571428571,2.9842857142857144,0.6072708964347839,0.6072708964347839
2024-02-20,49280,49280,14491,14491,1.0,0.29405438311688314,0.29405438311688314,0.9615623490442343,0.6072708964347839,0.7778850793838501,0.3326553702354431,0.3167358338832855,0.06699609756469727,0.26075053215026855,0.43226298689842224,0.08175809681415558,0.0761655941605568,0.07263655960559845,0.0002942091377917677,0.17304696142673492,0.22211313247680664,0.21415337920188904,0.05795443430542946,0.15574239194393158,0.3022138476371765,india_16,25.94,34.54,18.28,0.0,47.8,2.22,0.0,0.0,24.807142857142857,24.677142857142858,34.42285714285715,47.061428571428564,2.935714285714286,0.5639682412147522,0.5639682412147522
2024-03-01,49280,49280,19024,19024,1.0,0.386038961038961,0.386038961038961,0.8890874684608915,0.5639682412147522,0.788454532623291,0.3718422055244446,0.35258734226226807,0.09190253913402557,0.26722797751426697,0.5093337893486023,0.09471266716718674,0.08514803647994995,0.08900534361600876,-0.010279461741447449,0.21530932188034058,0.24493351578712463,0.23451289534568787,0.07655850797891617,0.15597718954086304,0.3541426360607147,india_16,25.11,34.77,15.4,0.0,44.27,3.58,0.0,0.0,26.21142857142857,26.099285714285713,35.23428571428572,47.902857142857144,3.5614285714285714,0.5545709133148193,0.5545709133148193
2024-03-11,49280,49280,17016,17016,1.0,0.3452922077922078,0.3452922077922078,0.8984485190409027,0.5545709133148193,0.7587717771530151,0.35131174325942993,0.3338474929332733,0.07806386053562164,0.26396089792251587,0.46707624197006226,0.10484612733125687,0.09675528109073639,0.0810353010892868,0.010731690563261509,0.2156163454055786,0.2418590486049652,0.22843509912490845,0.06856569647789001,0.1645037829875946,0.341976523399353,india_16,27.71,35.42,19.88,0.0,46.56,2.87,0.0,0.0,28.03142857142857,27.082142857142856,36.18,38.034285714285716,2.4057142857142857,0.5443060398101807,0.5443060398101807
2024-03-21,49280,49280,20196,20196,1.0,0.40982142857142856,0.40982142857142856,0.8624480095068331,0.5443060398101807,0.7811515927314758,0.3786136507987976,0.3613124489784241,0.09712882339954376,0.2663835883140564,0.5201409459114075,0.09927519410848618,0.08915628492832184,0.08887311071157455,-0.004560166038572788,0.2227804809808731,0.2570106089115143,0.24435225129127502,0.08370357006788254,0.15986943244934082,0.37521106004714966,india_16,27.62,35.74,20.56,0.0,48.86,3.24,0.0,0.0,28.107142857142858,28.22214285714286,36.32,39.13142857142857,2.8842857142857143,0.5539144277572632,0.5539144277572632
2024-03-31,49280,49280,19077,19077,1.0,0.38711444805194806,0.38711444805194806,0.8864077160979189,0.5539144277572632,0.7753729820251465,0.3642863631248474,0.34908536076545715,0.08863907307386398,0.26336389780044556,0.49472835659980774,0.09735512733459473,0.08830191940069199,0.08260947465896606,0.0004941137740388513,0.2110297977924347,0.25092533230781555,0.2384754866361618,0.07761569321155548,0.1622549295425415,0.3621537983417511,india_16,28.01,38.02,17.99,0.0,34.86,2.46,0.0,0.0,28.361428571428572,28.222857142857144,38.082857142857144,32.35857142857143,3.198571428571429,,0.58172208070755
2024-04-20,49280,45544,18148,18148,0.9241883116883117,0.368262987012987,0.368262987012987,0.9218646682830064,0.58172208070755,0.7921091914176941,0.3585612177848816,0.34698495268821716,0.08217748254537582,0.26309511065483093,0.47803178429603577,0.08018600195646286,0.07455989718437195,0.0776287093758583,-0.014228440821170807,0.18551909923553467,0.2460630238056183,0.23644836246967316,0.07238298654556274,0.16159670054912567,0.3478778600692749,india_16,32.29,38.78,26.13,0.0,35.34,2.61,0.0,0.09,30.95571428571429,30.179285714285715,38.88285714285714,38.98714285714285,2.86,0.5791816711425781,0.5791816711425781
2024-04-30,49280,49280,18129,18129,1.0,0.3678774350649351,0.3678774350649351,0.9286778090352474,0.5791816711425781,0.7746046185493469,0.35635077953338623,0.34362807869911194,0.07749777287244797,0.26550185680389404,0.4694168269634247,0.08679928630590439,0.07909024506807327,0.07382721453905106,0.0017005620757117867,0.18587951362133026,0.24097009003162384,0.23036566376686096,0.06888561695814133,0.16176782548427582,0.3384394645690918,india_16,31.18,40.78,21.06,0.0,33.28,2.7,0.0,0.0,30.648571428571426,31.132142857142856,39.339999999999996,35.137142857142855,3.0214285714285714,,
2024-05-30,49280,43392,17315,17315,0.8805194805194805,0.35135957792207795,0.35135957792207795,0.9226104533641352,0.5239652991294861,0.7007638812065125,0.35752683877944946,0.3499908447265625,0.07123490422964096,0.2687722444534302,0.45833513140678406,0.1183764785528183,0.11590512096881866,0.061229582875967026,0.044655878096818924,0.1987328678369522,0.25315988063812256,0.24762322008609772,0.06097392737865448,0.17873647809028625,0.33706891536712646,india_16,26.81,32.78,22.09,4.17,73.37,2.95,5.9399999999999995,47.290000000000006,26.212857142857143,26.208571428571428,32.16571428571429,71.73285714285714,3.9785714285714286,,
2024-10-27,49280,20976,9421,9421,0.42564935064935067,0.1911728896103896,0.1911728896103896,0.9461840568941726,0.5501350164413452,0.7474452257156372,0.3550778925418854,0.35064932703971863,0.0726354718208313,0.2653636932373047,0.4523929953575134,0.09495220333337784,0.0987672358751297,0.07014908641576767,0.0067163496278226376,0.1797817349433899,0.25677189230918884,0.2535819113254547,0.06550350785255432,0.1745937019586563,0.3447933793067932,india_16,21.66,25.86,18.26,0.03,85.42,1.8,47.75,133.04,22.987142857142857,22.831428571428575,27.66142857142857,83.74857142857142,1.2114285714285715,0.5267127156257629,0.5267127156257629
2024-11-06,49280,41182,18412,18412,0.8356737012987013,0.3736201298701299,0.3736201298701299,0.884043015424723,0.5267127156257629,0.7511105537414551,0.3677912950515747,0.3631829619407654,0.08751915395259857,0.26189616322517395,0.4864758849143982,0.10525304824113846,0.10520872473716736,0.07716847956180573,0.012442154809832573,0.19907376170158386,0.26481714844703674,0.25934529304504395,0.07751362770795822,0.1693425178527832,0.37141916155815125,india_16,22.01,27.82,17.36,0.0,81.61,1.93,7.180000000000001,13.370000000000001,22.66142857142857,22.726428571428567,27.648571428571426,84.27714285714286,1.8171428571428572,,
2024-12-06,49280,48850,24842,24842,0.9912743506493507,0.504099025974026,0.504099025974026,0.915948796393205,0.5501487255096436,0.777454674243927,0.36901137232780457,0.36791306734085083,0.08689239621162415,0.2610543668270111,0.4823749363422394,0.09070448577404022,0.09297792613506317,0.0784643143415451,-0.005716930143535137,0.18559937179088593,0.25996413826942444,0.25877150893211365,0.07857412099838257,0.15977296233177185,0.36246946454048157,india_16,22.22,28.15,18.29,0.49,82.87,1.4,91.23,93.36,22.15857142857143,21.599285714285713,26.11714285714286,89.06142857142856,3.0957142857142856,,
2024-01-21,49280,49280,14117,14117,1.0,0.2864650974025974,0.2864650974025974,0.8879365304243111,0.5809619426727295,0.7992063164710999,0.35180214047431946,0.33644184470176697,0.07610707730054855,0.2664756178855896,0.469059556722641,0.08613136410713196,0.06625000387430191,0.09772101044654846,-0.02432229556143284,0.24288399517536163,0.24085688591003418,0.23212319612503052,0.06669445335865021,0.1637505143880844,0.3379550874233246,india_17,24.3,32.88,16.95,0.0,55.99,2.07,0.0,2.88,23.225714285714286,22.767142857142858,31.822857142857142,60.92857142857143,1.9685714285714284,,0.6030210256576538
2024-02-10,49280,49056,12547,12547,0.9954545454545455,0.2546063311688312,0.2546063311688312,0.9424563640710927,0.6030210256576538,0.8104345798492432,0.3368293046951294,0.32125207781791687,0.06905094534158707,0.2605358958244324,0.44139331579208374,0.07718422263860703,0.061271678656339645,0.09139519184827805,-0.031047776341438293,0.21348735690116882,0.23087643086910248,0.22286391258239746,0.060944654047489166,0.16162845492362976,0.3175193965435028,india_17,24.8,33.97,17.78,0.0,54.69,3.65,0.0,0.0,24.82857142857143,24.641428571428573,34.931428571428576,50.52428571428571,2.9842857142857144,0.6368349194526672,0.6368349194526672
2024-02-20,49280,49280,7300,7300,1.0,0.1481331168831169,0.1481331168831169,0.9904109589041096,0.6368349194526672,0.7897207736968994,0.3134271204471588,0.3019998073577881,0.049571771174669266,0.2582560181617737,0.38353243470191956,0.06873073428869247,0.05986446142196655,0.06705556064844131,-0.00996564794331789,0.16298626363277435,0.2113225907087326,0.20622634887695312,0.046566881239414215,0.15646997094154358,0.27218031883239746,india_17,25.94,34.54,18.28,0.0,47.8,2.22,0.0,0.0,24.807142857142857,24.677142857142858,34.42285714285715,47.061428571428564,2.935714285714286,0.6319616436958313,0.6319616436958313
2024-03-01,49280,49280,10168,10168,1.0,0.20633116883116884,0.20633116883116884,0.9744295830055075,0.6319616436958313,0.8133286237716675,0.3430260419845581,0.3333333432674408,0.06615938991308212,0.2635539472103119,0.43479084968566895,0.06075701490044594,0.049623288214206696,0.07672515511512756,-0.025410180911421776,0.16661329567432404,0.22424638271331787,0.21993398666381836,0.058061327785253525,0.15348435938358307,0.29980796575546265,india_17,25.11,34.77,15.4,0.0,44.27,3.58,0.0,0.0,26.21142857142857,26.099285714285713,35.23428571428572,47.902857142857144,3.5614285714285714,0.645799458026886,0.645799458026886
2024-03-11,49280,49280,6669,6669,1.0,0.13532873376623378,0.13532873376623378,0.9871045134203029,0.645799458026886,0.7903494834899902,0.3113817572593689,0.29838550090789795,0.04967629536986351,0.2581656873226166,0.38222014904022217,0.06405792385339737,0.05497687682509422,0.06422228366136551,-0.009697207249701023,0.15104787051677704,0.20897942781448364,0.20300057530403137,0.04606585204601288,0.1562539041042328,0.27023735642433167,india_17,27.71,35.42,19.88,0.0,46.56,2.87,0.0,0.0,28.03142857142857,27.082142857142856,36.18,38.034285714285716,2.4057142857142857,0.6305686235427856,0.6305686235427856
2024-03-21,49280,49280,11048,11048,1.0,0.2241883116883117,0.2241883116883117,0.9732078204199855,0.6305686235427856,0.8130983710289001,0.34641745686531067,0.3392752707004547,0.0672416239976883,0.2644813656806946,0.4374549984931946,0.058629415929317474,0.04810776934027672,0.07443897426128387,-0.028032854199409485,0.1616649031639099,0.22791379690170288,0.22492378950119019,0.05984489619731903,0.15471653640270233,0.3032667338848114,india_17,27.62,35.74,20.56,0.0,48.86,3.24,0.0,0.0,28.107142857142858,28.22214285714286,36.32,39.13142857142857,2.8842857142857143,0.6452330350875854,0.6452330350875854
2024-03-31,49280,49280,10417,10417,1.0,0.21138392857142857,0.21138392857142857,0.9826245560142075,0.6452330350875854,0.8093903660774231,0.33337318897247314,0.3247319459915161,0.060657259076833725,0.2623734176158905,0.4169060289859772,0.05483222007751465,0.04347826912999153,0.0701296478509903,-0.02614009566605091,0.1527033895254135,0.2197248339653015,0.21764792501926422,0.05400395020842552,0.1543031483888626,0.289726585149765,india_17,28.01,38.02,17.99,0.0,34.86,2.46,0.0,0.0,28.361428571428572,28.222857142857144,38.082857142857144,32.35857142857143,3.198571428571429,,0.6506898999214172
2024-04-20,49280,40410,8106,8106,0.8200081168831169,0.16448863636363636,0.16448863636363636,0.9849494201825808,0.6506898999214172,0.804223895072937,0.32806822657585144,0.3210277557373047,0.0568232536315918,0.2613409161567688,0.40679439902305603,0.051015760749578476,0.04238983988761902,0.061834730207920074,-0.020008083432912827,0.13523438572883606,0.22007374465465546,0.2170981466770172,0.04984842240810394,0.16118329763412476,0.28531572222709656,india_17,32.29,38.78,26.13,0.0,35.34,2.61,0.0,0.09,30.95571428571429,30.179285714285715,38.88285714285714,38.98714285714285,2.86,0.6755156517028809,0.6755156517028809
2024-04-30,49280,49280,8563,8563,1.0,0.17376217532467533,0.17376217532467533,0.98972322784071,0.6755156517028809,0.8133676052093506,0.32025787234306335,0.30917590856552124,0.05465264618396759,0.26015692949295044,0.3960707485675812,0.04064302146434784,0.033236149698495865,0.05654153227806091,-0.02590092644095421,0.11451030522584915,0.21022102236747742,0.20569345355033875,0.047184161841869354,0.15584245324134827,0.27254390716552734,india_17,31.18,40.78,21.06,0.0,33.28,2.7,0.0,0.0,30.648571428571426,31.132142857142856,39.339999999999996,35.137142857142855,3.0214285714285714,,
2024-05-30,49280,44662,10428,10428,0.9062905844155844,0.21160714285714285,0.21160714285714285,0.9402570003835826,0.532958984375,0.7220262885093689,0.3640241026878357,0.3597988486289978,0.07569955289363861,0.26672497391700745,0.4688926041126251,0.10944110155105591,0.10854227840900421,0.06042982265353203,0.030244408175349236,0.19023647904396057,0.2556343376636505,0.2507869005203247,0.06394936889410019,0.17661842703819275,0.34568241238594055,india_17,26.81,32.78,22.09,4.17,73.37,2.95,5.9399999999999995,47.290000000000006,26.212857142857143,26.208571428571428,32.16571428571429,71.73285714285714,3.9785714285714286,,
2024-11-06,49280,48698,18255,18255,0.988189935064935,0.3704342532467532,0.3704342532467532,0.6846343467543139,0.42565029859542847,0.7107912302017212,0.41256022453308105,0.4123048782348633,0.10563848912715912,0.27377402782440186,0.5444015860557556,0.15511010587215424,0.15450385212898254,0.09476480633020401,0.036931686103343964,0.2658521234989166,0.30076733231544495,0.29900696873664856,0.09531070291996002,0.17780326306819916,0.42247095704078674,india_17,22.01,27.82,17.36,0.0,81.61,1.93,7.180000000000001,13.370000000000001,22.66142857142857,22.726428571428567,27.648571428571426,84.27714285714286,1.8171428571428572,,
2024-12-06,49280,49272,18433,18433,0.9998376623376624,0.37404626623376624,0.37404626623376624,0.7719307763250691,0.45553892850875854,0.7405256032943726,0.4071696102619171,0.4064134359359741,0.10550123453140259,0.27131137251853943,0.539828896522522,0.1390453726053238,0.13130953907966614,0.1024436503648758,0.019609587267041206,0.2877253293991089,0.29540225863456726,0.29432162642478943,0.09773395955562592,0.1712692379951477,0.4180741012096405,india_17,22.22,28.15,18.29,0.49,82.87,1.4,91.23,93.36,22.15857142857143,21.599285714285713,26.11714285714286,89.06142857142856,3.0957142857142856,,
2024-01-21,49280,49192,11666,11666,0.9982142857142857,0.2367288961038961,0.2367288961038961,0.962112120692611,0.6215506196022034,0.7975504398345947,0.3351280093193054,0.3216511905193329,0.067697674036026,0.2623826265335083,0.42336952686309814,0.0682087317109108,0.06263110041618347,0.071796715259552,-0.015914564952254295,0.15395545959472656,0.22464171051979065,0.21905088424682617,0.06482823193073273,0.15072187781333923,0.3061806857585907,india_18,24.3,32.88,16.95,0.0,55.99,2.07,0.0,2.88,23.225714285714286,22.767142857142858,31.822857142857142,60.92857142857143,1.9685714285714284,,0.6335764527320862
2024-02-10,49280,49166,10201,10201,0.9976866883116883,0.2070008116883117,0.2070008116883117,0.9612783060484267,0.6335764527320862,0.8140645027160645,0.3277122974395752,0.3119795322418213,0.06924433261156082,0.2591666579246521,0.4213462173938751,0.06166638433933258,0.054276879876852036,0.07445802539587021,-0.025116287171840668,0.1551211029291153,0.22053124010562897,0.2141723781824112,0.06737469881772995,0.14376041293144226,0.3072531521320343,india_18,24.8,33.97,17.78,0.0,54.69,3.65,0.0,0.0,24.82857142857143,24.641428571428573,34.931428571428576,50.52428571428571,2.9842857142857144,0.643565833568573,0.643565833568573
2024-02-20,49280,49232,5867,5867,0.999025974025974,0.11905438311688311,0.11905438311688311,0.9732401568092722,0.643565833568573,0.787815511226654,0.31065210700035095,0.2942247986793518,0.05599584802985191,0.2573135197162628,0.3843187987804413,0.06470131129026413,0.057646624743938446,0.06273079663515091,-0.006621174514293671,0.14302365481853485,0.20983880758285522,0.20051224529743195,0.053942207247018814,0.15329097211360931,0.2773541212081909,india_18,25.94,34.54,18.28,0.0,47.8,2.22,0.0,0.0,24.807142857142857,24.677142857142858,34.42285714285715,47.061428571428564,2.935714285714286,0.6484611630439758,0.6484611630439758
2024-03-01,49280,49224,9471,9471,0.9988636363636364,0.1921875,0.1921875,0.9615668883961567,0.6484611630439758,0.8307017087936401,0.3359270989894867,0.31693658232688904,0.07324501127004623,0.26077398657798767,0.4393235146999359,0.0538177490234375,0.04558762162923813,0.07550053298473358,-0.03614141419529915,0.15420271456241608,0.21671484410762787,0.2057259976863861,0.06824246793985367,0.14291614294052124,0.3076361417770386,india_18,25.11,34.77,15.4,0.0,44.27,3.58,0.0,0.0,26.21142857142857,26.099285714285713,35.23428571428572,47.902857142857144,3.5614285714285714,0.6273722052574158,0.6273722052574158
2024-03-11,49280,49280,6216,6216,1.0,0.12613636363636363,0.12613636363636363,0.9757078507078507,0.6273722052574158,0.7808722257614136,0.3175954818725586,0.30225077271461487,0.05810590460896492,0.25801804661750793,0.3976714313030243,0.07248512655496597,0.06529505550861359,0.0627400279045105,-0.000259429682046175,0.1553788185119629,0.21509593725204468,0.20487387478351593,0.056627415120601654,0.15370890498161316,0.2907835841178894,india_18,27.71,35.42,19.88,0.0,46.56,2.87,0.0,0.0,28.03142857142857,27.082142857142856,36.18,38.034285714285716,2.4057142857142857,0.6422749757766724,0.6422749757766724
2024-03-21,49280,49220,9959,9959,0.9987824675324676,0.2020900974025974,0.2020900974025974,0.9570237975700372,0.6422749757766724,0.8273301720619202,0.3397486209869385,0.31970757246017456,0.07657328248023987,0.2607085406780243,0.44915109872817993,0.05627937987446785,0.048747144639492035,0.07544369250535965,-0.03124305233359337,0.1561495065689087,0.21916282176971436,0.207220196723938,0.0710005983710289,0.1413140743970871,0.3151203691959381,india_18,27.62,35.74,20.56,0.0,48.86,3.24,0.0,0.0,28.107142857142858,28.22214285714286,36.32,39.13142857142857,2.8842857142857143,0.6427888870239258,0.6427888870239258
2024-03-31,49280,49032,8410,8410,0.9949675324675324,0.17065746753246752,0.17065746753246752,0.9707491082045184,0.6427888870239258,0.8098011016845703,0.3283543288707733,0.31022006273269653,0.06873048096895218,0.2585783302783966,0.4267989993095398,0.06003054231405258,0.052487652748823166,0.06784506887197495,-0.020122013986110687,0.15060119330883026,0.21512025594711304,0.20404890179634094,0.06359659135341644,0.1461065709590912,0.30154654383659363,india_18,28.01,38.02,17.99,0.0,34.86,2.46,0.0,0.0,28.361428571428572,28.222857142857144,38.082857142857144,32.35857142857143,3.198571428571429,0.6359210014343262,0.6359210014343262
2024-04-10,49280,9900,2074,2074,0.20089285714285715,0.04208603896103896,0.04208603896103896,0.9541947926711668,0.6359210014343262,0.830306351184845,0.3448604643344879,0.3244708776473999,0.08218494802713394,0.25909727811813354,0.46086248755455017,0.06447406113147736,0.06034356355667114,0.07665199041366577,-0.028234653174877167,0.16453346610069275,0.21446211636066437,0.19927114248275757,0.07360774278640747,0.13500584661960602,0.31721577048301697,india_18,29.14,38.23,19.75,0.0,44.24,3.4,0.0,0.01,29.807142857142857,29.36785714285714,38.90428571428571,36.254285714285714,3.3899999999999997,0.6465692520141602,0.6465692520141602
2024-04-20,49280,28692,4429,4429,0.582224025974026,0.08987418831168831,0.08987418831168831,0.9783246782569429,0.6465692520141602,0.8144779205322266,0.3264705538749695,0.3122292160987854,0.06378699839115143,0.25885629653930664,0.41665342450141907,0.05770007148385048,0.05178393796086311,0.06617261469364166,-0.022406496107578278,0.14658820629119873,0.2147875726222992,0.20582814514636993,0.05892374366521835,0.1468363106250763,0.29493510723114014,india_18,32.29,38.78,26.13,0.0,35.34,2.61,0.0,0.09,30.95571428571429,30.179285714285715,38.88285714285714,38.98714285714285,2.86,0.6517835855484009,0.6517835855484009
2024-04-30,49280,48448,6438,6438,0.9831168831168832,0.13064123376623377,0.13064123376623377,0.9857098477788133,0.6517835855484009,0.7948678731918335,0.31934496760368347,0.3047734797000885,0.05781974643468857,0.25892943143844604,0.4022029638290405,0.05985637754201889,0.05375850200653076,0.05594892427325249,-0.005573698319494724,0.13541463017463684,0.20780521631240845,0.19888576865196228,0.055246952921152115,0.14697235822677612,0.2831328809261322,india_18,31.18,40.78,21.06,0.0,33.28,2.7,0.0,0.0,30.648571428571426,31.132142857142856,39.339999999999996,35.137142857142855,3.0214285714285714,,
2024-05-30,49280,41450,5721,5721,0.841112012987013,0.11609172077922078,0.11609172077922078,0.9889879391714735,0.603493332862854,0.7163965702056885,0.3081551790237427,0.29917290806770325,0.045590244233608246,0.25772589445114136,0.36791273951530457,0.08877681940793991,0.0853985920548439,0.0441814661026001,0.03732174634933472,0.14363844692707062,0.21800963580608368,0.21309025585651398,0.04229186847805977,0.17102070152759552,0.27117857336997986,india_18,26.81,32.78,22.09,4.17,73.37,2.95,5.9399999999999995,47.290000000000006,26.212857142857143,26.208571428571428,32.16571428571429,71.73285714285714,3.9785714285714286,,
2024-10-27,49280,20296,5953,5953,0.41185064935064936,0.12079951298701298,0.12079951298701298,0.8850999496052411,0.5231341123580933,0.7180120944976807,0.3558039665222168,0.33892789483070374,0.08053232729434967,0.26508042216300964,0.4772080183029175,0.11971285939216614,0.1143244281411171,0.06929396837949753,0.03582129627466202,0.21358512341976166,0.2518726885318756,0.23864923417568207,0.07280753552913666,0.1705198436975479,0.3585799038410187,india_18,21.66,25.86,18.26,0.03,85.42,1.8,47.75,133.04,22.987142857142857,22.831428571428575,27.66142857142857,83.74857142857142,1.2114285714285715,0.5057376623153687,0.5057376623153687
2024-11-06,49280,49242,18690,18690,0.9992288961038961,0.37926136363636365,0.37926136363636365,0.8254146602461209,0.5057376623153687,0.7478095293045044,0.38216453790664673,0.3722607493400574,0.10117241740226746,0.2626427710056305,0.5251895785331726,0.11788695305585861,0.11169369518756866,0.08198260515928268,0.018911125138401985,0.22830507159233093,0.2682693898677826,0.25816377997398376,0.08977925777435303,0.1622658669948578,0.39484554529190063,india_18,22.01,27.82,17.36,0.0,81.61,1.93,7.180000000000001,13.370000000000001,22.66142857142857,22.726428571428567,27.648571428571426,84.27714285714286,1.8171428571428572,,
2024-12-06,49280,49208,17614,17614,0.998538961038961,0.3574269480519481,0.3574269480519481,0.8786192801180879,0.5440351963043213,0.7763747572898865,0.36800268292427063,0.3571951985359192,0.09670102596282959,0.2591072916984558,0.5018517374992371,0.09905407577753067,0.09497277438640594,0.08000344783067703,0.0019896316807717085,0.20057323575019836,0.25556647777557373,0.24602128565311432,0.0881105363368988,0.15249720215797424,0.3758445680141449,india_18,22.22,28.15,18.29,0.49,82.87,1.4,91.23,93.36,22.15857142857143,21.599285714285713,26.11714285714286,89.06142857142856,3.0957142857142856,,
